rup_id	involved_faults
2838	17 18 19 24 25 38 51 
2839	17 18 19 24 25 38 63 
2840	17 18 19 24 25 38 80 
2841	17 18 19 24 25 51 80 
2842	17 18 19 24 25 63 80 
2843	17 18 19 24 25 63 84 
2844	17 18 19 24 26 38 45 
2845	17 18 19 24 26 38 51 
2846	17 18 19 24 26 38 63 
2847	17 18 19 24 26 38 80 
2848	17 18 19 24 26 45 46 
2849	17 18 19 24 26 45 63 
2850	17 18 19 24 26 45 80 
2851	17 18 19 24 26 51 80 
2852	17 18 19 24 26 63 80 
2853	17 18 19 24 26 63 84 
2854	17 18 19 24 38 50 51 
2855	17 18 19 24 38 51 63 
2856	17 18 19 24 38 51 80 
2857	17 18 19 24 38 63 80 
2858	17 18 19 24 38 63 84 
2859	17 18 19 24 50 51 80 
2860	17 18 19 24 51 63 80 
2861	17 18 19 24 63 80 84 
2862	17 18 19 25 26 38 80 
2863	17 18 19 25 26 45 46 
2864	17 18 19 25 26 45 63 
2865	17 18 19 25 26 45 80 
2866	17 18 19 25 26 51 80 
2867	17 18 19 25 26 63 80 
2868	17 18 19 25 26 63 84 
2869	17 18 19 25 38 51 80 
2870	17 18 19 25 38 63 80 
2871	17 18 19 25 50 51 80 
2872	17 18 19 25 51 63 80 
2873	17 18 19 25 63 80 84 
2874	17 18 19 26 38 45 80 
2875	17 18 19 26 38 51 80 
2876	17 18 19 26 38 63 80 
2877	17 18 19 26 45 46 47 
2878	17 18 19 26 45 46 63 
2879	17 18 19 26 45 46 80 
2880	17 18 19 26 45 51 80 
2881	17 18 19 26 45 63 80 
2882	17 18 19 26 45 63 84 
2883	17 18 19 26 50 51 80 
2884	17 18 19 26 51 63 80 
2885	17 18 19 26 63 80 84 
2886	17 18 19 38 50 51 80 
2887	17 18 19 38 51 63 80 
2888	17 18 19 38 63 80 84 
2889	17 18 19 49 50 51 80 
2890	17 18 19 50 51 63 80 
2891	17 18 19 50 51 80 83 
2892	17 18 19 51 63 80 84 
2893	17 18 23 24 25 26 38 
2894	17 18 23 24 25 26 45 
2895	17 18 23 24 25 26 63 
2896	17 18 23 24 25 26 80 
2897	17 18 23 24 25 38 51 
2898	17 18 23 24 25 38 80 
2899	17 18 23 24 25 51 80 
2900	17 18 23 24 26 38 45 
2901	17 18 23 24 26 38 51 
2902	17 18 23 24 26 38 63 
2903	17 18 23 24 26 38 80 
2904	17 18 23 24 26 45 46 
2905	17 18 23 24 26 45 63 
2906	17 18 23 24 26 45 80 
2907	17 18 23 24 26 51 80 
2908	17 18 23 24 26 63 80 
2909	17 18 23 24 26 63 84 
2910	17 18 23 24 38 50 51 
2911	17 18 23 24 38 51 80 
2912	17 18 23 24 50 51 80 
2913	17 18 23 25 26 38 80 
2914	17 18 23 25 38 51 80 
2915	17 18 23 26 38 45 80 
2916	17 18 23 26 38 51 80 
2917	17 18 23 26 38 63 80 
2918	17 18 23 38 50 51 80 
2919	17 18 24 25 26 38 45 
2920	17 18 24 25 26 38 51 
2921	17 18 24 25 26 38 63 
2922	17 18 24 25 26 38 80 
2923	17 18 24 25 26 45 46 
2924	17 18 24 25 26 45 63 
2925	17 18 24 25 26 45 80 
2926	17 18 24 25 26 51 80 
2927	17 18 24 25 26 63 80 
2928	17 18 24 25 26 63 84 
2929	17 18 24 25 38 50 51 
2930	17 18 24 25 38 51 80 
2931	17 18 24 25 50 51 80 
2932	17 18 24 26 38 45 46 
2933	17 18 24 26 38 45 51 
2934	17 18 24 26 38 45 63 
2935	17 18 24 26 38 45 80 
2936	17 18 24 26 38 50 51 
2937	17 18 24 26 38 51 63 
2938	17 18 24 26 38 51 80 
2939	17 18 24 26 38 63 80 
2940	17 18 24 26 38 63 84 
2941	17 18 24 26 45 46 47 
2942	17 18 24 26 45 46 63 
2943	17 18 24 26 45 46 80 
2944	17 18 24 26 45 51 80 
2945	17 18 24 26 45 63 80 
2946	17 18 24 26 45 63 84 
2947	17 18 24 26 50 51 80 
2948	17 18 24 26 51 63 80 
2949	17 18 24 26 63 80 84 
2950	17 18 24 38 49 50 51 
2951	17 18 24 38 50 51 80 
2952	17 18 24 38 50 51 83 
2953	17 18 24 49 50 51 80 
2954	17 18 24 50 51 80 83 
2955	17 18 25 26 38 45 80 
2956	17 18 25 26 38 51 80 
2957	17 18 25 26 38 63 80 
2958	17 18 25 26 45 46 47 
2959	17 18 25 26 45 46 63 
2960	17 18 25 26 45 46 80 
2961	17 18 25 26 45 51 80 
2962	17 18 25 26 45 63 80 
2963	17 18 25 26 45 63 84 
2964	17 18 25 26 50 51 80 
2965	17 18 25 26 51 63 80 
2966	17 18 25 26 63 80 84 
2967	17 18 25 38 50 51 80 
2968	17 18 25 49 50 51 80 
2969	17 18 25 50 51 80 83 
2970	17 18 26 38 45 46 80 
2971	17 18 26 38 45 51 80 
2972	17 18 26 38 45 63 80 
2973	17 18 26 38 50 51 80 
2974	17 18 26 38 51 63 80 
2975	17 18 26 38 63 80 84 
2976	17 18 26 45 46 47 63 
2977	17 18 26 45 46 47 80 
2978	17 18 26 45 46 51 80 
2979	17 18 26 45 46 63 80 
2980	17 18 26 45 46 63 84 
2981	17 18 26 45 50 51 80 
2982	17 18 26 45 51 63 80 
2983	17 18 26 45 63 80 84 
2984	17 18 26 49 50 51 80 
2985	17 18 26 50 51 63 80 
2986	17 18 26 50 51 80 83 
2987	17 18 26 51 63 80 84 
2988	17 18 38 49 50 51 80 
2989	17 18 38 50 51 80 83 
2990	17 18 49 50 51 73 80 
2991	17 18 49 50 51 80 83 
2992	17 18 50 51 80 82 83 
2993	17 19 23 24 25 26 38 
2994	17 19 23 24 25 26 45 
2995	17 19 23 24 25 26 63 
2996	17 19 23 24 25 26 80 
2997	17 19 23 24 25 38 51 
2998	17 19 23 24 25 38 63 
2999	17 19 23 24 25 38 80 
3000	17 19 23 24 25 51 80 
3001	17 19 23 24 25 63 80 
3002	17 19 23 24 25 63 84 
3003	17 19 23 25 26 38 80 
3004	17 19 23 25 38 51 80 
3005	17 19 23 25 38 63 80 
3006	17 19 24 25 26 38 45 
3007	17 19 24 25 26 38 51 
3008	17 19 24 25 26 38 63 
3009	17 19 24 25 26 38 80 
3010	17 19 24 25 26 45 46 
3011	17 19 24 25 26 45 63 
3012	17 19 24 25 26 45 80 
3013	17 19 24 25 26 51 80 
3014	17 19 24 25 26 63 80 
3015	17 19 24 25 26 63 84 
3016	17 19 24 25 38 50 51 
3017	17 19 24 25 38 51 63 
3018	17 19 24 25 38 51 80 
3019	17 19 24 25 38 63 80 
3020	17 19 24 25 38 63 84 
3021	17 19 24 25 50 51 80 
3022	17 19 24 25 51 63 80 
3023	17 19 24 25 63 80 84 
3024	17 19 25 26 38 45 80 
3025	17 19 25 26 38 51 80 
3026	17 19 25 26 38 63 80 
3027	17 19 25 26 45 46 47 
3028	17 19 25 26 45 46 63 
3029	17 19 25 26 45 46 80 
3030	17 19 25 26 45 51 80 
3031	17 19 25 26 45 63 80 
3032	17 19 25 26 45 63 84 
3033	17 19 25 26 50 51 80 
3034	17 19 25 26 51 63 80 
3035	17 19 25 26 63 80 84 
3036	17 19 25 38 50 51 80 
3037	17 19 25 38 51 63 80 
3038	17 19 25 38 63 80 84 
3039	17 19 25 49 50 51 80 
3040	17 19 25 50 51 63 80 
3041	17 19 25 50 51 80 83 
3042	17 19 25 51 63 80 84 
3043	17 23 24 25 26 38 45 
3044	17 23 24 25 26 38 51 
3045	17 23 24 25 26 38 63 
3046	17 23 24 25 26 38 80 
3047	17 23 24 25 26 45 46 
3048	17 23 24 25 26 45 63 
3049	17 23 24 25 26 45 80 
3050	17 23 24 25 26 51 80 
3051	17 23 24 25 26 63 80 
3052	17 23 24 25 26 63 84 
3053	17 23 24 25 38 50 51 
3054	17 23 24 25 38 51 80 
3055	17 23 24 25 50 51 80 
3056	17 23 24 38 49 50 51 
3057	17 23 24 38 50 51 80 
3058	17 23 24 38 50 51 83 
3059	17 23 24 49 50 51 80 
3060	17 23 24 50 51 80 83 
3061	17 23 25 26 38 45 80 
3062	17 23 25 26 38 51 80 
3063	17 23 25 26 38 63 80 
3064	17 23 25 38 50 51 80 
3065	17 23 38 49 50 51 80 
3066	17 23 38 50 51 80 83 
3067	17 24 25 26 38 45 46 
3068	17 24 25 26 38 45 51 
3069	17 24 25 26 38 45 63 
3070	17 24 25 26 38 45 80 
3071	17 24 25 26 38 50 51 
3072	17 24 25 26 38 51 63 
3073	17 24 25 26 38 51 80 
3074	17 24 25 26 38 63 80 
3075	17 24 25 26 38 63 84 
3076	17 24 25 26 45 46 47 
3077	17 24 25 26 45 46 63 
3078	17 24 25 26 45 46 80 
3079	17 24 25 26 45 51 80 
3080	17 24 25 26 45 63 80 
3081	17 24 25 26 45 63 84 
3082	17 24 25 26 50 51 80 
3083	17 24 25 26 51 63 80 
3084	17 24 25 26 63 80 84 
3085	17 24 25 38 49 50 51 
3086	17 24 25 38 50 51 80 
3087	17 24 25 38 50 51 83 
3088	17 24 25 49 50 51 80 
3089	17 24 25 50 51 80 83 
3090	17 24 38 49 50 51 73 
3091	17 24 38 49 50 51 80 
3092	17 24 38 49 50 51 83 
3093	17 24 38 50 51 80 83 
3094	17 24 38 50 51 82 83 
3095	17 24 49 50 51 73 80 
3096	17 24 49 50 51 80 83 
3097	17 24 50 51 80 82 83 
3098	17 25 26 38 45 46 80 
3099	17 25 26 38 45 51 80 
3100	17 25 26 38 45 63 80 
3101	17 25 26 38 50 51 80 
3102	17 25 26 38 51 63 80 
3103	17 25 26 38 63 80 84 
3104	17 25 26 45 46 47 63 
3105	17 25 26 45 46 47 80 
3106	17 25 26 45 46 51 80 
3107	17 25 26 45 46 63 80 
3108	17 25 26 45 46 63 84 
3109	17 25 26 45 50 51 80 
3110	17 25 26 45 51 63 80 
3111	17 25 26 45 63 80 84 
3112	17 25 26 49 50 51 80 
3113	17 25 26 50 51 63 80 
3114	17 25 26 50 51 80 83 
3115	17 25 26 51 63 80 84 
3116	17 25 38 49 50 51 80 
3117	17 25 38 50 51 80 83 
3118	17 25 49 50 51 73 80 
3119	17 25 49 50 51 80 83 
3120	17 25 50 51 80 82 83 
3121	17 38 49 50 51 73 80 
3122	17 38 49 50 51 80 83 
3123	17 38 50 51 80 82 83 
3124	17 49 50 51 72 73 80 
3125	17 49 50 51 73 80 83 
3126	17 49 50 51 80 82 83 
3127	17 50 51 80 81 82 83 
3128	18 19 23 24 25 26 38 
3129	18 19 23 24 25 26 45 
3130	18 19 23 24 25 26 63 
3131	18 19 23 24 25 38 51 
3132	18 19 23 24 25 38 63 
3133	18 19 23 24 25 38 80 
3134	18 19 23 24 25 63 84 
3135	18 19 24 25 26 38 45 
3136	18 19 24 25 26 38 51 
3137	18 19 24 25 26 38 63 
3138	18 19 24 25 26 38 80 
3139	18 19 24 25 26 45 46 
3140	18 19 24 25 26 45 63 
3141	18 19 24 25 26 63 84 
3142	18 19 24 25 38 50 51 
3143	18 19 24 25 38 51 63 
3144	18 19 24 25 38 51 80 
3145	18 19 24 25 38 63 80 
3146	18 19 24 25 38 63 84 
3147	18 19 25 26 45 46 47 
3148	18 19 25 26 45 46 63 
3149	18 19 25 26 45 63 84 
3150	18 19 26 45 46 47 63 
3151	18 19 26 45 46 63 84 
3152	18 23 24 25 26 38 45 
3153	18 23 24 25 26 38 51 
3154	18 23 24 25 26 38 63 
3155	18 23 24 25 26 38 80 
3156	18 23 24 25 26 45 46 
3157	18 23 24 25 26 45 63 
3158	18 23 24 25 26 63 84 
3159	18 23 24 25 38 50 51 
3160	18 23 24 25 38 51 80 
3161	18 24 25 26 38 45 46 
3162	18 24 25 26 38 45 51 
3163	18 24 25 26 38 45 63 
3164	18 24 25 26 38 45 80 
3165	18 24 25 26 38 50 51 
3166	18 24 25 26 38 51 63 
3167	18 24 25 26 38 51 80 
3168	18 24 25 26 38 63 80 
3169	18 24 25 26 38 63 84 
3170	18 24 25 26 45 46 47 
3171	18 24 25 26 45 46 63 
3172	18 24 25 26 45 63 84 
3173	18 24 25 38 49 50 51 
3174	18 24 25 38 50 51 80 
3175	18 24 25 38 50 51 83 
3176	18 25 26 45 46 47 63 
3177	18 25 26 45 46 63 84 
3178	18 26 45 46 47 63 84 
3179	19 23 24 25 26 38 45 
3180	19 23 24 25 26 38 51 
3181	19 23 24 25 26 38 63 
3182	19 23 24 25 26 38 80 
3183	19 23 24 25 26 45 46 
3184	19 23 24 25 26 45 63 
3185	19 23 24 25 26 63 84 
3186	19 23 24 25 38 50 51 
3187	19 23 24 25 38 51 63 
3188	19 23 24 25 38 51 80 
3189	19 23 24 25 38 63 80 
3190	19 23 24 25 38 63 84 
3191	19 24 25 26 38 45 46 
3192	19 24 25 26 38 45 51 
3193	19 24 25 26 38 45 63 
3194	19 24 25 26 38 45 80 
3195	19 24 25 26 38 50 51 
3196	19 24 25 26 38 51 63 
3197	19 24 25 26 38 51 80 
3198	19 24 25 26 38 63 80 
3199	19 24 25 26 38 63 84 
3200	19 24 25 26 45 46 47 
3201	19 24 25 26 45 46 63 
3202	19 24 25 26 45 63 84 
3203	19 24 25 38 49 50 51 
3204	19 24 25 38 50 51 63 
3205	19 24 25 38 50 51 80 
3206	19 24 25 38 50 51 83 
3207	19 24 25 38 51 63 80 
3208	19 24 25 38 51 63 84 
3209	19 24 25 38 63 80 84 
3210	19 25 26 45 46 47 63 
3211	19 25 26 45 46 63 84 
3212	19 26 45 46 47 63 84 
3213	23 24 25 26 38 45 46 
3214	23 24 25 26 38 45 51 
3215	23 24 25 26 38 45 63 
3216	23 24 25 26 38 45 80 
3217	23 24 25 26 38 50 51 
3218	23 24 25 26 38 51 63 
3219	23 24 25 26 38 51 80 
3220	23 24 25 26 38 63 80 
3221	23 24 25 26 38 63 84 
3222	23 24 25 26 45 46 47 
3223	23 24 25 26 45 46 63 
3224	23 24 25 26 45 63 84 
3225	23 24 25 38 49 50 51 
3226	23 24 25 38 50 51 80 
3227	23 24 25 38 50 51 83 
3228	23 24 38 49 50 51 73 
3229	23 24 38 49 50 51 80 
3230	23 24 38 49 50 51 83 
3231	23 24 38 50 51 80 83 
3232	23 24 38 50 51 82 83 
3233	23 38 49 50 51 72 73 
3234	23 38 49 50 51 73 80 
3235	23 38 49 50 51 73 83 
3236	23 38 49 50 51 80 83 
3237	23 38 49 50 51 82 83 
3238	23 38 50 51 80 82 83 
3239	23 38 50 51 81 82 83 
3240	24 25 26 38 45 46 47 
3241	24 25 26 38 45 46 51 
3242	24 25 26 38 45 46 63 
3243	24 25 26 38 45 46 80 
3244	24 25 26 38 45 50 51 
3245	24 25 26 38 45 51 63 
3246	24 25 26 38 45 51 80 
3247	24 25 26 38 45 63 80 
3248	24 25 26 38 45 63 84 
3249	24 25 26 38 49 50 51 
3250	24 25 26 38 50 51 63 
3251	24 25 26 38 50 51 80 
3252	24 25 26 38 50 51 83 
3253	24 25 26 38 51 63 80 
3254	24 25 26 38 51 63 84 
3255	24 25 26 38 63 80 84 
3256	24 25 26 45 46 47 63 
3257	24 25 26 45 46 63 84 
3258	24 25 38 49 50 51 73 
3259	24 25 38 49 50 51 80 
3260	24 25 38 49 50 51 83 
3261	24 25 38 50 51 80 83 
3262	24 25 38 50 51 82 83 
3263	24 38 49 50 51 72 73 
3264	24 38 49 50 51 73 80 
3265	24 38 49 50 51 73 83 
3266	24 38 49 50 51 80 83 
3267	24 38 49 50 51 82 83 
3268	24 38 50 51 80 82 83 
3269	24 38 50 51 81 82 83 
3270	25 26 45 46 47 63 84 
3271	27 28 29 52 53 54 55 
3272	33 34 35 36 37 69 70 
3273	33 34 35 36 68 69 70 
3274	33 34 35 67 68 69 70 
3275	34 35 36 37 68 69 70 
3276	34 35 36 67 68 69 70 
3277	35 36 37 67 68 69 70 
3278	38 49 50 51 71 72 73 
3279	38 49 50 51 72 73 80 
3280	38 49 50 51 72 73 83 
3281	38 49 50 51 73 80 83 
3282	38 49 50 51 73 82 83 
3283	38 49 50 51 80 82 83 
3284	38 49 50 51 81 82 83 
3285	38 50 51 62 81 82 83 
3286	38 50 51 80 81 82 83 
3287	39 40 41 48 74 75 76 
3288	49 50 51 62 81 82 83 
3289	49 50 51 71 72 73 80 
3290	49 50 51 71 72 73 83 
3291	49 50 51 72 73 80 83 
3292	49 50 51 72 73 82 83 
3293	49 50 51 73 80 82 83 
3294	49 50 51 73 81 82 83 
3295	49 50 51 80 81 82 83 
3296	49 50 61 62 81 82 83 
3297	49 50 62 73 81 82 83 
3298	49 50 71 72 73 82 83 
3299	49 50 72 73 81 82 83 
3300	49 60 61 62 81 82 83 
3301	49 61 62 73 81 82 83 
3302	49 62 72 73 81 82 83 
3303	49 71 72 73 81 82 83 
3304	50 51 61 62 81 82 83 
3305	50 51 62 80 81 82 83 
3306	50 60 61 62 81 82 83 
